Product_Category,Date,Customer_Region,Sum of Order_Demand
Category_021,22016,south,2046
Category_021,22016,west,381
Category_021,32012,east,20838
Category_021,32012,north,45960
Category_021,32012,south,31012
Category_021,32012,west,4380
Category_021,32013,east,14909
Category_021,32013,north,44047
Category_021,32013,south,22587
Category_021,32013,west,2690
Category_021,32014,east,14152
Category_021,32014,north,59614
Category_021,32014,south,37118
Category_021,32014,west,8999
Category_021,32015,east,21464
Category_021,32015,north,46522
Category_021,32015,south,26079
Category_021,32015,west,3351
Category_021,32016,east,28239
Category_021,32016,north,34313
Category_021,32016,south,1020
Category_021,32016,west,12377
Category_021,42012,east,13526
Category_021,42012,north,42487
Category_021,42012,south,25786
Category_021,42012,west,5157
Category_021,42013,east,14448
Category_021,42013,north,31556
Category_021,42013,south,28425
Category_021,42013,west,6964
Category_021,42014,east,15161
Category_021,42014,north,29832
Category_021,42014,south,17230
Category_021,42014,west,7780
Category_021,42015,east,21242
Category_021,42015,north,38393
Category_021,42015,south,13859
Category_021,42015,west,6303
Category_021,42016,east,25945
Category_021,42016,north,34710
Category_021,42016,south,1081
Category_021,42016,west,5060
Category_021,52012,east,28456
Category_021,52012,north,17955
Category_021,52012,south,29780
Category_021,52012,west,3396
Category_021,52013,east,16763
Category_021,52013,north,28220
Category_021,52013,south,18192
Category_021,52013,west,3447
Category_021,52014,east,32617
Category_021,52014,north,23978
Category_021,52014,south,13888
Category_021,52014,west,8774
Category_021,52015,east,27885
Category_021,52015,north,12711
Category_021,52015,south,19842
Category_021,52015,west,4429
Category_021,52016,east,22542
Category_021,52016,north,29828
Category_021,52016,south,341
Category_021,52016,west,2911
Category_021,62012,east,15293
Category_021,62012,north,19845
Category_021,62012,south,13379
Category_021,62012,west,7623
Category_021,62013,east,18620
Category_021,62013,north,37227
Category_021,62013,south,9373
Category_021,62013,west,3753
Category_021,62014,east,15406
Category_021,62014,north,21007
Category_021,62014,south,28434
Category_021,62014,west,6888
Category_021,62015,east,29745
Category_021,62015,north,20030
Category_021,62015,south,19695
Category_021,62015,west,10539
Category_021,62016,east,28582
Category_021,62016,north,38049
Category_021,62016,south,2838
Category_021,62016,west,10086
Category_021,72012,east,19643
Category_021,72012,north,34946
Category_021,72012,south,18923
Category_021,72012,west,4147
Category_021,72013,east,17456
Category_021,72013,north,34074
Category_021,72013,south,23041
Category_021,72013,west,12468
Category_021,72014,east,17458
Category_021,72014,north,29288
Category_021,72014,south,25621
Category_021,72014,west,7108
Category_021,72015,east,29011
Category_021,72015,north,25030
Category_021,72015,south,5672
Category_021,72015,west,6064
Category_021,72016,east,15182
Category_021,72016,north,21612
Category_021,72016,south,1087
Category_021,72016,west,5776
Category_021,82012,east,16028
Category_021,82012,north,33193
Category_021,82012,south,14261
Category_021,82012,west,4972
Category_021,82013,east,11867
Category_021,82013,north,50153
Category_021,82013,south,18906
Category_021,82013,west,2985
Category_021,82014,east,10740
Category_021,82014,north,25100
Category_021,82014,south,16091
Category_021,82014,west,7475
Category_021,82015,east,20893
Category_021,82015,north,22985
Category_021,82015,south,16838
Category_021,82015,west,3884
Category_021,82016,east,20620
Category_021,82016,north,19614
Category_021,82016,south,3063
Category_021,82016,west,8288
Category_021,92012,east,19861
Category_021,92012,north,26303
Category_021,92012,south,19856
Category_021,92012,west,5349
Category_021,92013,east,27426
Category_021,92013,north,26383
Category_021,92013,south,23809
Category_021,92013,west,3478
Category_021,92014,east,12654
Category_021,92014,north,19416
Category_021,92014,south,22337
Category_021,92014,west,7451
Category_021,92015,east,23637
Category_021,92015,north,39032
Category_021,92015,south,13768
Category_021,92015,west,25307
Category_021,92016,east,16514
Category_021,92016,north,15939
Category_021,92016,south,859
Category_021,92016,west,5487
,,,
Category_022,102012,east,237
Category_022,102012,north,209
Category_022,102012,south,3170
Category_022,102013,east,465
Category_022,102013,north,2636
Category_022,102013,south,13979
Category_022,102014,east,2065
Category_022,102014,north,3005
Category_022,102014,south,9840
Category_022,102015,east,1254
Category_022,102015,north,74
Category_022,102015,south,3945
Category_022,102016,east,861
Category_022,102016,north,1006
Category_022,102016,south,503
Category_022,112012,east,642
Category_022,112012,north,64
Category_022,112012,south,6998
Category_022,112013,east,3826
Category_022,112013,north,3570
Category_022,112013,south,6625
Category_022,112014,east,2785
Category_022,112014,north,496
Category_022,112014,south,10070
Category_022,112015,east,2083
Category_022,112015,north,1485
Category_022,112015,south,5567
Category_022,112016,east,704
Category_022,112016,north,1928
Category_022,112016,south,2851
Category_022,12012,east,558
Category_022,12012,north,983
Category_022,12012,south,7203
Category_022,12013,east,3
Category_022,12013,north,525
Category_022,12013,south,10429
Category_022,12014,east,2668
Category_022,12014,north,703
Category_022,12014,south,10613
Category_022,12015,east,3778
Category_022,12015,north,1966
Category_022,12015,south,11687
Category_022,12016,east,1453
Category_022,12016,north,2518
Category_022,12016,south,1944
Category_022,122011,north,8
Category_022,122011,south,1098
Category_022,122012,east,416
Category_022,122012,north,521
Category_022,122012,south,4563
Category_022,122013,east,50
Category_022,122013,north,3578
Category_022,122013,south,4482
Category_022,122014,east,598
Category_022,122014,north,410
Category_022,122014,south,6418
Category_022,122015,east,1379
Category_022,122015,north,489
Category_022,122015,south,9456
Category_022,122016,east,834
Category_022,122016,north,1601
Category_022,122016,south,2148
Category_022,22012,east,1277
Category_022,22012,north,306
Category_022,22012,south,14848
Category_022,22013,east,248
Category_022,22013,north,855
Category_022,22013,south,4226
Category_022,22014,east,4905
Category_022,22014,north,583
Category_022,22014,south,6921
Category_022,22015,east,1230
Category_022,22015,north,156
Category_022,22015,south,3967
Category_022,22016,east,3811
Category_022,22016,north,1274
Category_022,22016,south,430
Category_022,32012,east,181
Category_022,32012,north,1849
Category_022,32012,south,11984
Category_022,32013,east,1025
Category_022,32013,north,727
Category_022,32013,south,2694
Category_022,32014,east,1932
Category_022,32014,north,2939
Category_022,32014,south,16530
Category_022,32015,east,5489
Category_022,32015,north,530
Category_022,32015,south,9273
Category_022,32016,east,1764
Category_022,32016,north,2068
Category_022,32016,south,2004
Category_022,42012,east,1509
Category_022,42012,north,584
Category_022,42012,south,5159
Category_022,42013,east,655
Category_022,42013,north,452
Category_022,42013,south,8059
Category_022,42014,east,2076
Category_022,42014,north,334
Category_022,42014,south,8471
Category_022,42015,east,281
Category_022,42015,north,426
Category_022,42015,south,11072
Category_022,42016,east,525
Category_022,42016,north,2062
Category_022,42016,south,2610
Category_022,52012,east,1266
Category_022,52012,north,1579
Category_022,52012,south,8639
Category_022,52013,east,226
Category_022,52013,north,337
Category_022,52013,south,4395
Category_022,52014,east,3094
Category_022,52014,north,213
Category_022,52014,south,17151
Category_022,52015,east,1281
Category_022,52015,north,1343
Category_022,52015,south,8857
Category_022,52016,east,2401
Category_022,52016,north,374
Category_022,52016,south,1823
Category_022,62012,east,125
Category_022,62012,north,1161
Category_022,62012,south,1490
Category_022,62013,east,953
Category_022,62013,north,399
Category_022,62013,south,8216
Category_022,62014,east,3189
Category_022,62014,north,1306
Category_022,62014,south,10769
Category_022,62015,east,136
Category_022,62015,north,1573
Category_022,62015,south,11279
Category_022,62016,east,2397
Category_022,62016,north,1067
Category_022,62016,south,1031
Category_022,72012,east,1170
Category_022,72012,north,948
Category_022,72012,south,10436
Category_022,72013,east,5091
Category_022,72013,north,235
Category_022,72013,south,5130
Category_022,72014,east,3587
Category_022,72014,north,994
Category_022,72014,south,12265
Category_022,72015,east,127
Category_022,72015,north,1415
Category_022,72015,south,9503
Category_022,72016,east,2345
Category_022,72016,north,3628
Category_022,72016,south,768
Category_022,82012,east,2252
Category_022,82012,north,831
Category_022,82012,south,1706
Category_022,82013,east,3297
Category_022,82013,north,55
Category_022,82013,south,4099
Category_022,82014,east,3143
Category_022,82014,north,626
Category_022,82014,south,21215
Category_022,82015,east,246
Category_022,82015,north,271
Category_022,82015,south,14637
Category_022,82016,east,2279
Category_022,82016,north,1867
Category_022,82016,south,781
Category_022,92012,east,276
Category_022,92012,north,621
Category_022,92012,south,6931
Category_022,92013,east,5055
Category_022,92013,north,728
Category_022,92013,south,7857
Category_022,92014,east,3416
Category_022,92014,north,3024
Category_022,92014,south,11349
Category_022,92015,east,547
Category_022,92015,north,44
Category_022,92015,south,8759
Category_022,92016,east,1204
Category_022,92016,north,1039
Category_022,92016,south,3860
Category_023,102012,east,453
Category_023,102012,north,1454
Category_023,102012,south,12580
Category_023,102012,west,3386
Category_023,102013,east,551
Category_023,102013,north,16501
Category_023,102013,south,17660
Category_023,102013,west,7516
Category_023,102014,east,450
Category_023,102014,north,10031
Category_023,102014,south,6030
Category_023,102014,west,5580
Category_023,102015,east,400
Category_023,102015,north,1677
Category_023,102015,south,14610
Category_023,102015,west,22918
Category_023,102016,east,2780
Category_023,102016,north,3752
Category_023,102016,south,7920
Category_023,102016,west,32639
Category_023,112012,east,704
Category_023,112012,north,4205
Category_023,112012,south,7750
Category_023,112012,west,3236
Category_023,112013,east,1357
Category_023,112013,north,17250
Category_023,112013,south,17740
Category_023,112013,west,43050
Category_023,112014,east,202
Category_023,112014,north,3150
Category_023,112014,south,9100
Category_023,112014,west,3000
Category_023,112015,east,553
Category_023,112015,north,2601
Category_023,112015,south,11200
Category_023,112015,west,34324
Category_023,112016,east,450
Category_023,112016,north,4851
Category_023,112016,south,17590
Category_023,112016,west,24729
Category_023,12012,east,750
Category_023,12012,north,4733
Category_023,12012,south,6640
Category_023,12012,west,700
Category_023,12013,east,103
Category_023,12013,north,12679
Category_023,12013,south,29370
Category_023,12013,west,25897
Category_023,12014,east,951
Category_023,12014,north,26301
Category_023,12014,south,9060
Category_023,12014,west,44850
Category_023,12015,east,100
Category_023,12015,north,2353
Category_023,12015,south,30790
Category_023,12015,west,152042
Category_023,12016,east,200
Category_023,12016,north,3351
Category_023,12016,south,6750
Category_023,12016,west,9300
Category_023,122011,east,200
Category_023,122011,north,150
Category_023,122011,south,2420
Category_023,122011,west,430
Category_023,122012,east,350
Category_023,122012,north,7132
Category_023,122012,south,26910
Category_023,122012,west,6715
Category_023,122013,east,850
Category_023,122013,north,17303
Category_023,122013,south,84160
Category_023,122013,west,133460
Category_023,122014,east,450
Category_023,122014,north,2902
Category_023,122014,south,39900
Category_023,122014,west,21836
Category_023,122015,east,3
Category_023,122015,north,3800
Category_023,122015,south,29010
Category_023,122015,west,32160
Category_023,122016,east,51
Category_023,122016,north,5300
Category_023,122016,south,20610
Category_023,122016,west,45301
Category_023,22012,east,1100
Category_023,22012,north,3727
Category_023,22012,south,18900
Category_023,22012,west,8152
Category_023,22013,east,454
Category_023,22013,north,10150
Category_023,22013,south,5200
Category_023,22013,west,17190
Category_023,22014,east,853
Category_023,22014,north,19255
Category_023,22014,south,30340
Category_023,22014,west,13916
Category_023,22015,east,402
Category_023,22015,north,3377
Category_023,22015,south,43540
Category_023,22015,west,39704
Category_023,22016,east,503
Category_023,22016,north,2950
Category_023,22016,south,8250
Category_023,22016,west,62403
Category_023,32012,east,1202
Category_023,32012,north,3081
Category_023,32012,south,4820
Category_023,32012,west,6228
Category_023,32013,east,250
Category_023,32013,north,12701
Category_023,32013,south,14310
Category_023,32013,west,31350
Category_023,32014,east,950
Category_023,32014,north,16756
Category_023,32014,south,75600
Category_023,32014,west,16830
Category_023,32015,east,3
Category_023,32015,north,3850
Category_023,32015,south,20660
Category_023,32015,west,78525
Category_023,32016,east,1
Category_023,32016,north,5550
Category_023,32016,south,15510
Category_023,32016,west,5354
Category_023,42012,east,900
Category_023,42012,north,4602
Category_023,42012,south,11560
Category_023,42012,west,13128
Category_023,42013,east,104
Category_023,42013,north,15706
Category_023,42013,south,17470
Category_023,42013,west,25470
Category_023,42014,east,1600
Category_023,42014,north,18054
Category_023,42014,south,14380
Category_023,42014,west,5760
Category_023,42015,east,152
Category_023,42015,north,2962
Category_023,42015,south,26410
Category_023,42015,west,46766
Category_023,42016,east,1355
Category_023,42016,north,2776
Category_023,42016,south,19590
Category_023,42016,west,5304
Category_023,52012,east,850
Category_023,52012,north,11227
Category_023,52012,south,6940
Category_023,52012,west,3375
Category_023,52013,east,500
Category_023,52013,north,7851
Category_023,52013,south,5450
Category_023,52013,west,38451
Category_023,52014,east,1400
Category_023,52014,north,11880
Category_023,52014,south,17290
Category_023,52014,west,18686
Category_023,52015,east,203
Category_023,52015,north,1201
Category_023,52015,south,31250
Category_023,52015,west,9680
Category_023,52016,east,1552
Category_023,52016,north,2505
Category_023,52016,south,10960
Category_023,52016,west,14718
Category_023,62012,east,350
Category_023,62012,north,13129
Category_023,62012,south,13740
Category_023,62012,west,7294
Category_023,62013,east,450
Category_023,62013,north,8826
Category_023,62013,south,27440
Category_023,62013,west,5416
Category_023,62014,east,800
Category_023,62014,north,12103
Category_023,62014,south,21990
Category_023,62014,west,49108
Category_023,62015,east,1304
Category_023,62015,north,4451
Category_023,62015,south,34220
Category_023,62015,west,21622
Category_023,62016,east,51
Category_023,62016,north,5752
Category_023,62016,south,7740
Category_023,62016,west,26740
Category_023,72012,east,1801
Category_023,72012,north,14051
Category_023,72012,south,7180
Category_023,72012,west,32132
Category_023,72013,east,1015
Category_023,72013,north,11826
Category_023,72013,south,29020
Category_023,72013,west,53904
Category_023,72014,east,650
Category_023,72014,north,14028
Category_023,72014,south,60550
Category_023,72014,west,23820
Category_023,72015,east,701
Category_023,72015,north,4201
Category_023,72015,south,32180
Category_023,72015,west,27395
Category_023,72016,east,354
Category_023,72016,north,3553
Category_023,72016,south,33660
Category_023,72016,west,27852
Category_023,82012,east,1150
Category_023,82012,north,3105
Category_023,82012,south,17690
Category_023,82012,west,24108
Category_023,82013,east,1000
Category_023,82013,north,10227
Category_023,82013,south,2000
Category_023,82013,west,43060
Category_023,82014,east,659
Category_023,82014,north,9401
Category_023,82014,south,13950
Category_023,82014,west,24924
Category_023,82015,east,700
Category_023,82015,north,5225
Category_023,82015,south,7700
Category_023,82015,west,15847
Category_023,82016,east,3789
Category_023,82016,north,2053
Category_023,82016,south,9660
Category_023,82016,west,30381
Category_023,92011,west,5450
Category_023,92012,east,52
Category_023,92012,north,4676
Category_023,92012,south,13080
Category_023,92012,west,10506
Category_023,92013,east,750
Category_023,92013,north,12505
Category_023,92013,south,3710
Category_023,92013,west,41680
Category_023,92014,east,1054
Category_023,92014,north,11805
Category_023,92014,south,15120
Category_023,92014,west,3552
Category_023,92015,east,2106
Category_023,92015,north,1125
Category_023,92015,south,25940
Category_023,92015,west,26791
Category_023,92016,east,493
Category_023,92016,north,3404
Category_023,92016,south,1420
Category_023,92016,west,25309
Category_024,102012,east,4253
Category_024,102012,north,8033
Category_024,102012,south,8215
Category_024,102012,west,835
Category_024,102013,east,6411
Category_024,102013,north,5356
Category_024,102013,south,14093
Category_024,102013,west,2184
Category_024,102014,east,3032
Category_024,102014,north,6810
Category_024,102014,south,5913
Category_024,102014,west,3057
Category_024,102015,east,3690
Category_024,102015,north,4419
Category_024,102015,south,33971
Category_024,102015,west,4750
Category_024,102016,east,2157
Category_024,102016,north,5600
Category_024,102016,south,302
Category_024,102016,west,2406
Category_024,112012,east,6148
Category_024,112012,north,3383
Category_024,112012,south,4399
Category_024,112012,west,4372
Category_024,112013,east,1193
Category_024,112013,north,6405
Category_024,112013,south,3443
Category_024,112013,west,4270
Category_024,112014,east,2973
Category_024,112014,north,7877
Category_024,112014,south,1637
Category_024,112014,west,1880
Category_024,112015,east,1642
Category_024,112015,north,3285
Category_024,112015,south,5494
Category_024,112015,west,2583
Category_024,112016,east,1603
Category_024,112016,north,6747
Category_024,112016,south,6614
Category_024,112016,west,5538
Category_024,12012,east,1045
Category_024,12012,north,7419
Category_024,12012,south,1596
Category_024,12012,west,1767
Category_024,12013,east,1022
Category_024,12013,north,7575
Category_024,12013,south,5456
Category_024,12013,west,4825
Category_024,12014,east,1927
Category_024,12014,north,7407
Category_024,12014,south,6563
Category_024,12014,west,1766
Category_024,12015,east,2156
Category_024,12015,north,6886
Category_024,12015,south,2248
Category_024,12015,west,4595
Category_024,12016,east,1189
Category_024,12016,north,4764
Category_024,12016,south,211
Category_024,12016,west,3996
Category_024,122011,east,5
Category_024,122011,north,35
Category_024,122011,south,26
Category_024,122011,west,220
Category_024,122012,east,1644
Category_024,122012,north,6223
Category_024,122012,south,3427
Category_024,122012,west,2574
Category_024,122013,east,3547
Category_024,122013,north,3439
Category_024,122013,south,6933
Category_024,122013,west,3948
Category_024,122014,east,1925
Category_024,122014,north,1271
Category_024,122014,south,6647
Category_024,122014,west,7411
Category_024,122015,east,886
Category_024,122015,north,5321
Category_024,122015,south,3536
Category_024,122015,west,4931
Category_024,122016,east,1561
Category_024,122016,north,7701
Category_024,122016,south,2477
Category_024,122016,west,1252
Category_024,22012,east,2281
Category_024,22012,north,7064
Category_024,22012,south,6829
Category_024,22012,west,1853
Category_024,22013,east,1703
Category_024,22013,north,5837
Category_024,22013,south,3524
Category_024,22013,west,2932
Category_024,22014,east,2003
Category_024,22014,north,7122
Category_024,22014,south,3537
Category_024,22014,west,286
Category_024,22015,east,1678
Category_024,22015,north,5992
Category_024,22015,south,3045
Category_024,22015,west,2981
Category_024,22016,east,2243
Category_024,22016,north,6306
Category_024,22016,south,2681
Category_024,22016,west,845
Category_024,32012,east,3472
Category_024,32012,north,9570
Category_024,32012,south,7308
Category_024,32012,west,2996
Category_024,32013,east,2154
Category_024,32013,north,8407
Category_024,32013,south,2045
Category_024,32013,west,5339
Category_024,32014,east,2811
Category_024,32014,north,8266
Category_024,32014,south,13508
Category_024,32014,west,1720
Category_024,32015,east,2259
Category_024,32015,north,7492
Category_024,32015,south,7611
Category_024,32015,west,3353
Category_024,32016,east,2289
Category_024,32016,north,7416
Category_024,32016,south,217
Category_024,32016,west,4212
Category_024,42012,east,2894
Category_024,42012,north,10247
Category_024,42012,south,7015
Category_024,42012,west,1930
Category_024,42013,east,2101
Category_024,42013,north,5646
Category_024,42013,south,5413
Category_024,42013,west,2950
Category_024,42014,east,1297
Category_024,42014,north,6833
Category_024,42014,south,5646
Category_024,42014,west,3302
Category_024,42015,east,2067
Category_024,42015,north,6939
Category_024,42015,south,24483
Category_024,42015,west,3040
Category_024,42016,east,3597
Category_024,42016,north,7899
Category_024,42016,south,160
Category_024,42016,west,6377
Category_024,52012,east,1433
Category_024,52012,north,4166
Category_024,52012,south,5821
Category_024,52012,west,3370
Category_024,52013,east,7819
Category_024,52013,north,6010
Category_024,52013,south,9983
Category_024,52013,west,2532
Category_024,52014,east,1994
Category_024,52014,north,3515
Category_024,52014,south,2987
Category_024,52014,west,3967
Category_024,52015,east,1904
Category_024,52015,north,2399
Category_024,52015,south,5673
Category_024,52015,west,3931
Category_024,52016,east,2743
Category_024,52016,north,4897
Category_024,52016,south,103
Category_024,52016,west,4060
Category_024,62012,east,3553
Category_024,62012,north,6975
Category_024,62012,south,5449
Category_024,62012,west,5649
Category_024,62013,east,2088
Category_024,62013,north,4832
Category_024,62013,south,8026
Category_024,62013,west,2895
Category_024,62014,east,1689
Category_024,62014,north,3432
Category_024,62014,south,5731
Category_024,62014,west,2990
Category_024,62015,east,2332
Category_024,62015,north,6441
Category_024,62015,south,1916
Category_024,62015,west,4621
Category_024,62016,east,2972
Category_024,62016,north,6862
Category_024,62016,south,3622
Category_024,62016,west,6586
Category_024,72012,east,1774
Category_024,72012,north,5926
Category_024,72012,south,9916
Category_024,72012,west,2540
Category_024,72013,east,3474
Category_024,72013,north,6919
Category_024,72013,south,3347
Category_024,72013,west,3133
Category_024,72014,east,3281
Category_024,72014,north,5283
Category_024,72014,south,4471
Category_024,72014,west,4735
Category_024,72015,east,1976
Category_024,72015,north,6221
Category_024,72015,south,1696
Category_024,72015,west,4017
Category_024,72016,east,1913
Category_024,72016,north,3267
Category_024,72016,south,2126
Category_024,72016,west,6658
Category_024,82012,east,2049
Category_024,82012,north,5181
Category_024,82012,south,5018
Category_024,82012,west,1248
Category_024,82013,east,2883
Category_024,82013,north,7609
Category_024,82013,south,4722
Category_024,82013,west,4786
Category_024,82014,east,3726
Category_024,82014,north,3996
Category_024,82014,south,14418
Category_024,82014,west,2733
Category_024,82015,east,2193
Category_024,82015,north,2358
Category_024,82015,south,6080
Category_024,82015,west,2496
Category_024,82016,east,2642
Category_024,82016,north,3182
Category_024,82016,south,738
Category_024,82016,west,6301
Category_024,92012,east,2077
Category_024,92012,north,4110
Category_024,92012,south,3654
Category_024,92012,west,2799
Category_024,92013,east,2644
Category_024,92013,north,5467
Category_024,92013,south,4852
Category_024,92013,west,3253
Category_024,92014,east,5345
Category_024,92014,north,4246
Category_024,92014,south,5567
Category_024,92014,west,3143
Category_024,92015,east,2051
Category_024,92015,north,10792
Category_024,92015,south,2968
Category_024,92015,west,7134
Category_024,92016,east,3136
Category_024,92016,north,4080
Category_024,92016,south,25
Category_024,92016,west,3625
Category_025,102014,south,18000
Category_025,112013,south,92000
Category_025,112014,south,72000
Category_025,12014,south,64000
Category_025,12015,south,15000
Category_025,122013,south,43000
Category_025,22012,south,9000
Category_025,22013,south,6000
Category_025,22014,south,9000
Category_025,32012,south,3000
Category_025,32014,south,45000
Category_025,32015,south,21000
Category_025,42013,south,6000
Category_025,52014,south,6000
Category_025,52015,south,15000
Category_025,62014,south,30000
Category_025,72014,south,3000
Category_025,82012,south,3000
Category_025,92014,south,6000
Category_025,92015,south,20000
Category_026,102012,east,1656
Category_026,102012,north,1548
Category_026,102012,south,78
Category_026,102013,east,1831
Category_026,102013,north,1875
Category_026,102013,south,142
Category_026,102014,east,1436
Category_026,102014,north,2305
Category_026,102014,south,1832
Category_026,102015,east,1448
Category_026,102015,north,3013
Category_026,102015,south,390
Category_026,102016,east,1773
Category_026,102016,north,3200
Category_026,112012,east,1579
Category_026,112012,north,1632
Category_026,112012,south,745
Category_026,112013,east,1406
Category_026,112013,north,1930
Category_026,112013,south,1144
Category_026,112014,east,818
Category_026,112014,north,1898
Category_026,112014,south,1527
Category_026,112015,east,1027
Category_026,112015,north,2484
Category_026,112015,south,626
Category_026,112016,east,1014
Category_026,112016,north,2322
Category_026,112016,south,151
Category_026,12012,east,1590
Category_026,12012,north,1570
Category_026,12012,south,85
Category_026,12013,east,1303
Category_026,12013,north,1444
Category_026,12013,south,1315
Category_026,12014,east,1216
Category_026,12014,north,1323
Category_026,12014,south,2308
Category_026,12015,east,874
Category_026,12015,north,2102
Category_026,12015,south,1692
Category_026,12016,east,546
Category_026,12016,north,1455
Category_026,12016,south,52
Category_026,12017,north,15
Category_026,122011,north,28
Category_026,122012,east,2548
Category_026,122012,north,1782
Category_026,122012,south,1026
Category_026,122013,east,1199
Category_026,122013,north,2330
Category_026,122013,south,910
Category_026,122014,east,942
Category_026,122014,north,2276
Category_026,122014,south,1775
Category_026,122015,east,1396
Category_026,122015,north,2478
Category_026,122015,south,487
Category_026,122016,east,1585
Category_026,122016,north,1967
Category_026,122016,south,418
Category_026,22012,east,3147
Category_026,22012,north,2235
Category_026,22012,south,1186
Category_026,22013,east,1116
Category_026,22013,north,1966
Category_026,22013,south,293
Category_026,22014,east,1220
Category_026,22014,north,1616
Category_026,22014,south,771
Category_026,22015,east,1195
Category_026,22015,north,2266
Category_026,22015,south,4141
Category_026,22016,east,986
Category_026,22016,north,2426
Category_026,22016,south,70
Category_026,32012,east,1557
Category_026,32012,north,3740
Category_026,32012,south,658
Category_026,32013,east,992
Category_026,32013,north,2567
Category_026,32013,south,852
Category_026,32014,east,1295
Category_026,32014,north,2074
Category_026,32014,south,5743
Category_026,32015,east,952
Category_026,32015,north,1822
Category_026,32015,south,3437
Category_026,32016,east,1165
Category_026,32016,north,2386
Category_026,32016,south,883
Category_026,42012,east,1890
Category_026,42012,north,3445
Category_026,42012,south,1543
Category_026,42013,east,1376
Category_026,42013,north,1531
Category_026,42013,south,1091
Category_026,42014,east,1408
Category_026,42014,north,2157
Category_026,42014,south,4420
Category_026,42015,east,1211
Category_026,42015,north,3111
Category_026,42015,south,520
Category_026,42016,east,2120
Category_026,42016,north,2327
Category_026,42016,south,35
Category_026,52012,east,3209
Category_026,52012,north,2630
Category_026,52012,south,2056
Category_026,52013,east,1067
Category_026,52013,north,2122
Category_026,52013,south,733
Category_026,52014,east,1875
Category_026,52014,north,2520
Category_026,52014,south,429
Category_026,52015,east,961
Category_026,52015,north,2658
Category_026,52015,south,254
Category_026,52016,east,796
Category_026,52016,north,2126
Category_026,52016,south,289
Category_026,62012,east,1678
Category_026,62012,north,2096
Category_026,62012,south,520
Category_026,62013,east,1419
Category_026,62013,north,2080
Category_026,62013,south,1548
Category_026,62014,east,1397
Category_026,62014,north,3229
Category_026,62014,south,31
Category_026,62015,east,1038
Category_026,62015,north,2367
Category_026,62015,south,807
Category_026,62016,east,866
Category_026,62016,north,2728
Category_026,62016,south,110
Category_026,72012,east,2362
Category_026,72012,north,2450
Category_026,72012,south,909
Category_026,72013,east,1644
Category_026,72013,north,1910
Category_026,72013,south,338
Category_026,72014,east,1701
Category_026,72014,north,1908
Category_026,72014,south,296
Category_026,72015,east,1171
Category_026,72015,north,2466
Category_026,72015,south,368
Category_026,72016,east,938
Category_026,72016,north,2432
Category_026,72016,south,420
Category_026,82012,east,2962
Category_026,82012,north,1538
Category_026,82012,south,486
Category_026,82013,east,1713
Category_026,82013,north,2390
Category_026,82013,south,2874
Category_026,82014,east,1984
Category_026,82014,north,1834
Category_026,82014,south,3529
Category_026,82015,east,1011
Category_026,82015,north,2427
Category_026,82015,south,312
Category_026,82016,east,1085
Category_026,82016,north,2377
Category_026,82016,south,41
Category_026,92012,east,2133
Category_026,92012,north,1491
Category_026,92012,south,198
Category_026,92013,east,1145
Category_026,92013,north,2015
Category_026,92013,south,822
Category_026,92014,east,1338
Category_026,92014,north,2876
Category_026,92014,south,895
Category_026,92015,east,587
Category_026,92015,north,2162
Category_026,92015,south,973
Category_026,92016,east,1003
Category_026,92016,north,2924
Category_026,92016,south,110
,,,
Category_027,102015,east,3
Category_027,112015,east,45
Category_027,112016,east,2
Category_027,12016,east,9
Category_027,122015,east,1
Category_027,122016,east,6
Category_027,22014,east,1
Category_027,32016,east,8
Category_027,52015,east,1
Category_027,52016,east,0
Category_027,72015,east,6
Category_027,72016,east,1
Category_027,82015,east,10
Category_027,82016,east,10
Category_028,102012,east,265118
Category_028,102012,north,156410
Category_028,102012,south,425106
Category_028,102013,east,370519
Category_028,102013,north,304175
Category_028,102013,south,372716
Category_028,102014,east,537335
Category_028,102014,north,251655
Category_028,102014,south,157265
Category_028,102015,east,320115
Category_028,102015,north,243746
Category_028,102015,south,492612
Category_028,102016,east,448412
Category_028,102016,north,264678
Category_028,102016,south,108201
Category_028,112011,east,26250
Category_028,112012,east,113302
Category_028,112012,north,197935
Category_028,112012,south,113007
Category_028,112013,east,407530
Category_028,112013,north,281965
Category_028,112013,south,175009
Category_028,112014,east,456068
Category_028,112014,north,177242
Category_028,112014,south,748663
Category_028,112015,east,486082
Category_028,112015,north,269435
Category_028,112015,south,257835
Category_028,112016,east,218662
Category_028,112016,north,208847
Category_028,112016,south,43701
Category_028,12012,east,148912
Category_028,12012,north,207057
Category_028,12012,south,152221
Category_028,12013,east,70335
Category_028,12013,north,178113
Category_028,12013,south,461914
Category_028,12014,east,322556
Category_028,12014,north,208399
Category_028,12014,south,111558
Category_028,12015,east,388210
Category_028,12015,north,201056
Category_028,12015,south,358471
Category_028,12016,east,195674
Category_028,12016,north,231555
Category_028,12016,south,79451
Category_028,12017,north,250
Category_028,122011,east,81300
Category_028,122011,north,225
Category_028,122011,south,8801
Category_028,122012,east,243441
Category_028,122012,north,180365
Category_028,122012,south,233913
Category_028,122013,east,193450
Category_028,122013,north,240061
Category_028,122013,south,323901
Category_028,122014,east,405688
Category_028,122014,north,205477
Category_028,122014,south,88712
Category_028,122015,east,1620068
Category_028,122015,north,182563
